name,centerX,centerY
val_210.jpg,824.0,3821.5
val_210.jpg,137.5,3613.0
val_210.jpg,314.0,3638.5
val_210.jpg,579.0,3587.0
val_210.jpg,2368.0,1855.5
val_210.jpg,819.5,3610.5
val_210.jpg,1035.0,3605.0
val_210.jpg,1273.0,3667.5
val_210.jpg,1704.5,3752.5
val_210.jpg,2002.5,3736.0
val_210.jpg,2254.0,3733.0
val_210.jpg,523.0,2389.5
val_210.jpg,400.5,4136.5
val_210.jpg,694.5,2380.5
val_210.jpg,1042.0,2376.5
val_210.jpg,2632.0,2370.5
val_210.jpg,2532.0,2346.0
val_210.jpg,2380.0,2338.0
val_210.jpg,2256.0,2345.0
val_210.jpg,2107.5,2369.5
val_210.jpg,1936.5,2367.5
val_210.jpg,2742.5,2377.5
val_210.jpg,1760.5,2370.5
val_210.jpg,2675.0,1860.0
val_210.jpg,2825.5,1857.5
val_210.jpg,2985.5,1875.5
val_210.jpg,3126.0,1874.0
val_210.jpg,3270.5,1868.0
val_210.jpg,3455.0,1877.0
val_210.jpg,1625.0,2377.0
val_210.jpg,185.0,1333.5
val_210.jpg,2865.0,2378.5
val_210.jpg,3104.5,2357.5
val_210.jpg,2223.5,1857.5
val_210.jpg,2040.5,1855.5
val_210.jpg,1880.0,1860.5
val_210.jpg,1708.0,1867.0
val_210.jpg,1538.5,1858.5
val_210.jpg,1292.0,1860.5
val_210.jpg,2968.5,2342.0
val_210.jpg,1027.0,1884.0
val_210.jpg,654.0,1854.0
val_210.jpg,490.0,1846.0
val_210.jpg,328.0,1861.5
val_210.jpg,204.0,1869.5
val_210.jpg,3628.5,2380.5
val_210.jpg,3431.0,2372.0
val_210.jpg,829.5,1847.0
val_210.jpg,350.5,1331.0
val_210.jpg,858.0,1348.5
val_210.jpg,1105.0,1317.5
val_210.jpg,1553.5,840.0
val_210.jpg,1392.5,836.5
val_210.jpg,1252.0,846.0
val_210.jpg,1063.5,885.0
val_210.jpg,949.0,879.5
val_210.jpg,850.5,879.5
val_210.jpg,1716.5,858.5
val_210.jpg,750.5,837.0
val_210.jpg,438.5,852.5
val_210.jpg,284.0,842.5
val_210.jpg,134.0,838.5
val_210.jpg,1443.0,2379.5
val_210.jpg,1312.5,2385.0
val_210.jpg,1179.0,2370.5
val_210.jpg,610.0,848.0
val_210.jpg,1914.0,846.0
val_210.jpg,2179.5,845.0
val_210.jpg,2203.0,956.5
val_210.jpg,1298.5,1321.0
val_210.jpg,1475.5,1354.0
val_210.jpg,1627.0,1348.0
val_210.jpg,2118.0,1328.0
val_210.jpg,2722.5,1332.0
val_210.jpg,3171.0,1288.0
val_210.jpg,3166.5,1464.5
val_210.jpg,3474.0,1321.5
val_210.jpg,3615.5,1357.0
val_210.jpg,3307.5,857.5
val_210.jpg,3051.5,860.0
val_210.jpg,2821.0,923.5
val_210.jpg,2511.0,853.5
val_210.jpg,2510.0,953.5
val_210.jpg,2487.5,742.5
val_210.jpg,881.0,2372.0
val_210.jpg,102.0,4166.0
val_210.jpg,2525.5,1862.0
val_211.jpg,476.0,2569.0
val_211.jpg,835.0,2557.0
val_211.jpg,950.5,2566.0
val_211.jpg,1044.0,2559.0
val_211.jpg,1149.0,2564.5
val_211.jpg,1262.5,2548.0
val_211.jpg,1376.5,2549.5
val_211.jpg,1477.0,2545.5
val_211.jpg,1599.0,2533.0
val_211.jpg,1857.5,2558.0
val_211.jpg,1993.0,2545.5
val_211.jpg,2143.5,2549.5
val_211.jpg,2274.0,2590.0
val_211.jpg,706.5,2562.5
val_211.jpg,2398.0,2602.0
val_211.jpg,2740.5,2356.5
val_211.jpg,2550.5,2169.5
val_211.jpg,2393.0,2184.5
val_211.jpg,2228.0,2182.0
val_211.jpg,2086.0,2173.5
val_211.jpg,238.5,3330.0
val_211.jpg,107.0,3330.0
val_211.jpg,1941.5,2169.0
val_211.jpg,362.0,3312.5
val_211.jpg,490.5,3329.5
val_211.jpg,617.0,3348.5
val_211.jpg,725.5,3343.0
val_211.jpg,2707.0,2845.5
val_211.jpg,587.0,2569.5
val_211.jpg,344.0,2574.5
val_211.jpg,167.0,2579.0
val_211.jpg,2048.0,3391.5
val_211.jpg,2178.0,3392.5
val_211.jpg,2320.5,3400.5
val_211.jpg,2466.0,3432.5
val_211.jpg,2656.5,3323.0
val_211.jpg,2832.0,3320.5
val_211.jpg,2531.5,2903.0
val_211.jpg,2425.5,2899.5
val_211.jpg,2319.0,2908.5
val_211.jpg,1903.0,3423.0
val_211.jpg,2199.0,2922.5
val_211.jpg,2059.5,2922.0
val_211.jpg,1918.0,2903.0
val_211.jpg,1779.5,2913.5
val_211.jpg,1655.5,2911.5
val_211.jpg,1533.0,2940.5
val_211.jpg,1442.5,2941.0
val_211.jpg,1316.5,2902.5
val_211.jpg,1164.5,2905.5
val_211.jpg,1020.0,2913.5
val_211.jpg,883.0,2915.5
val_211.jpg,749.5,2916.0
val_211.jpg,604.0,2903.5
val_211.jpg,463.0,2910.0
val_211.jpg,326.5,2916.0
val_211.jpg,192.0,2922.0
val_211.jpg,68.0,2919.0
val_211.jpg,852.5,3341.5
val_211.jpg,982.5,3342.5
val_211.jpg,2510.5,2599.0
val_211.jpg,1210.5,3355.0
val_211.jpg,2446.5,1798.0
val_211.jpg,2743.0,1869.5
val_211.jpg,2855.5,1882.0
val_211.jpg,2808.5,1453.0
val_211.jpg,2598.0,1368.5
val_211.jpg,2345.0,1355.5
val_211.jpg,2077.5,1373.5
val_211.jpg,1831.5,1383.5
val_211.jpg,1564.0,1365.0
val_211.jpg,1314.5,1349.5
val_211.jpg,1018.5,1346.0
val_211.jpg,1102.5,3346.5
val_211.jpg,446.0,1357.5
val_211.jpg,212.0,1383.5
val_211.jpg,163.0,956.5
val_211.jpg,442.0,948.0
val_211.jpg,740.5,945.0
val_211.jpg,927.0,995.0
val_211.jpg,1021.0,989.5
val_211.jpg,1151.0,986.0
val_211.jpg,1275.0,987.5
val_211.jpg,1478.0,985.5
val_211.jpg,1751.5,953.0
val_211.jpg,2033.5,943.5
val_211.jpg,2302.5,946.0
val_211.jpg,2609.5,946.0
val_211.jpg,2825.0,1009.0
val_211.jpg,2286.5,1800.0
val_211.jpg,2133.5,1807.5
val_211.jpg,727.5,1362.0
val_211.jpg,1983.5,1801.5
val_211.jpg,1322.0,3340.5
val_211.jpg,1432.5,3354.5
val_211.jpg,1566.0,3432.0
val_211.jpg,1739.5,3433.0
val_211.jpg,1796.0,2175.5
val_211.jpg,1652.5,2176.0
val_211.jpg,1510.0,2178.5
val_211.jpg,1364.5,2193.5
val_211.jpg,1082.0,2177.5
val_211.jpg,939.0,2179.5
val_211.jpg,793.0,2184.5
val_211.jpg,651.0,2181.0
val_211.jpg,530.5,2192.5
val_211.jpg,1216.5,2189.0
val_211.jpg,1815.5,1801.5
val_211.jpg,370.0,2206.5
val_211.jpg,1652.0,1805.0
val_211.jpg,1505.5,1806.0
val_211.jpg,1357.5,1811.0
val_211.jpg,1057.5,1795.5
val_211.jpg,867.0,1793.5
val_211.jpg,1219.0,1761.0
val_211.jpg,336.0,1780.0
val_211.jpg,118.0,1781.5
val_211.jpg,78.0,2211.5
val_211.jpg,215.0,2213.0
val_211.jpg,639.5,1793.0
val_212.jpg,2605.0,3974.5
val_212.jpg,2882.0,3933.5
val_212.jpg,2614.0,4117.5
val_212.jpg,2614.0,4227.5
val_212.jpg,2622.0,4319.5
val_212.jpg,2904.0,4047.0
val_212.jpg,3222.5,4318.5
val_212.jpg,2916.0,4191.5
val_212.jpg,2912.0,4285.0
val_212.jpg,3178.0,3998.5
val_212.jpg,3209.0,4197.0
val_212.jpg,2243.0,4212.5
val_212.jpg,2916.0,4133.0
val_212.jpg,1699.0,3844.5
val_212.jpg,241.0,4047.5
val_212.jpg,1626.5,3971.0
val_212.jpg,1789.5,4088.0
val_212.jpg,1526.5,4289.5
val_212.jpg,1528.5,4042.5
val_212.jpg,1372.5,4188.5
val_212.jpg,1150.0,4235.0
val_212.jpg,1030.0,4121.0
val_212.jpg,938.5,4097.5
val_212.jpg,806.0,4148.0
val_212.jpg,583.0,4040.5
val_212.jpg,534.5,4187.5
val_212.jpg,379.5,3890.0
val_212.jpg,63.0,3994.5
val_212.jpg,3420.5,4095.5
val_212.jpg,1658.5,4189.0
val_212.jpg,3513.5,4303.0
val_212.jpg,1307.0,3741.5
val_212.jpg,3113.5,3372.5
val_212.jpg,1139.0,3966.5
val_212.jpg,3632.0,4105.5
val_212.jpg,2371.5,3483.5
val_212.jpg,2562.0,3514.5
val_212.jpg,2751.5,3533.5
val_212.jpg,2217.0,3749.5
val_212.jpg,2231.0,3694.0
val_212.jpg,2231.0,3626.5
val_212.jpg,2007.0,3496.5
val_212.jpg,3628.0,3613.5
val_212.jpg,3616.0,3649.5
val_212.jpg,3618.0,3685.0
val_212.jpg,3625.0,3585.0
val_212.jpg,3622.0,3550.0
val_212.jpg,3628.0,3514.5
val_212.jpg,3630.0,3471.5
val_212.jpg,3620.0,3435.0
val_212.jpg,3628.0,3403.0
val_212.jpg,3377.5,3728.0
val_212.jpg,3397.5,3663.5
val_212.jpg,3418.5,3591.0
val_212.jpg,3428.0,3512.5
val_212.jpg,3414.5,3458.0
val_212.jpg,3420.5,3373.5
val_212.jpg,3074.0,3722.0
val_212.jpg,3085.5,3645.5
val_212.jpg,3107.5,3524.5
val_212.jpg,3117.5,3589.0
val_212.jpg,3114.5,3457.0
val_212.jpg,1794.0,3680.5
val_212.jpg,1255.5,4042.5
val_212.jpg,1520.5,1702.5
val_212.jpg,1512.0,3710.0
val_212.jpg,2511.0,1734.5
val_212.jpg,2647.0,1726.5
val_212.jpg,2807.0,1692.0
val_212.jpg,2982.0,1706.0
val_212.jpg,3143.5,1754.0
val_212.jpg,3294.5,1730.0
val_212.jpg,2564.5,1338.0
val_212.jpg,3141.5,1404.5
val_212.jpg,3533.5,1672.0
val_212.jpg,2679.0,1301.0
val_212.jpg,138.0,2290.5
val_212.jpg,358.5,2246.0
val_212.jpg,618.5,2226.0
val_212.jpg,822.0,2253.0
val_212.jpg,1056.5,2292.0
val_212.jpg,1300.5,2282.0
val_212.jpg,1537.0,2320.0
val_212.jpg,1789.0,2296.5
val_212.jpg,2039.5,2467.5
val_212.jpg,2384.5,1722.5
val_212.jpg,2180.5,2379.0
val_212.jpg,2102.0,1692.0
val_212.jpg,1778.0,1704.5
val_212.jpg,254.0,914.5
val_212.jpg,508.0,913.5
val_212.jpg,1043.5,835.0
val_212.jpg,1480.5,875.0
val_212.jpg,1932.5,819.0
val_212.jpg,2616.0,946.5
val_212.jpg,2623.5,1038.5
val_212.jpg,2337.0,945.5
val_212.jpg,2324.0,1036.5
val_212.jpg,2892.0,940.5
val_212.jpg,2887.5,1022.0
val_212.jpg,3364.0,833.5
val_212.jpg,3622.0,864.0
val_212.jpg,81.0,1688.0
val_212.jpg,279.0,1681.0
val_212.jpg,516.0,1694.0
val_212.jpg,764.5,1694.0
val_212.jpg,1010.5,1726.5
val_212.jpg,1303.5,1707.5
val_212.jpg,1968.5,1686.0
val_212.jpg,2333.5,2391.0
val_212.jpg,2221.5,1716.5
val_212.jpg,2713.0,2368.5
val_212.jpg,3091.0,3013.0
val_212.jpg,3260.5,3007.0
val_212.jpg,3419.5,3093.5
val_212.jpg,3557.5,3026.0
val_212.jpg,3415.5,2848.0
val_212.jpg,131.0,3368.0
val_212.jpg,320.5,3433.0
val_212.jpg,485.0,3469.0
val_212.jpg,829.5,3220.5
val_212.jpg,2922.5,3028.0
val_212.jpg,911.5,3216.5
val_212.jpg,921.5,3294.0
val_212.jpg,849.0,3359.5
val_212.jpg,927.5,3365.5
val_212.jpg,1106.0,3404.5
val_212.jpg,1307.5,3180.0
val_212.jpg,1535.5,3174.0
val_212.jpg,1783.0,3413.0
val_212.jpg,1473.5,3457.5
val_212.jpg,2533.5,2398.5
val_212.jpg,841.0,3293.0
val_212.jpg,2749.5,3000.5
val_212.jpg,669.0,3473.5
val_212.jpg,2598.0,3065.5
val_212.jpg,3029.5,2384.0
val_212.jpg,3176.5,2368.5
val_212.jpg,3306.0,2393.0
val_212.jpg,3462.5,2374.5
val_212.jpg,3626.0,2392.5
val_212.jpg,106.0,2802.0
val_212.jpg,259.0,2804.0
val_212.jpg,412.0,2833.0
val_212.jpg,648.0,2845.5
val_212.jpg,841.5,2816.0
val_212.jpg,2883.5,2354.5
val_212.jpg,1318.5,2845.5
val_212.jpg,1570.5,2827.0
val_212.jpg,1778.0,2806.0
val_212.jpg,2059.5,3020.0
val_212.jpg,2065.0,3154.5
val_212.jpg,2022.0,2858.5
val_212.jpg,2264.0,3066.5
val_212.jpg,2400.0,3020.0
val_212.jpg,1059.0,2863.0
val_213.jpg,1599.0,2739.5
val_213.jpg,2810.0,2741.5
val_213.jpg,2618.0,2544.0
val_213.jpg,2598.5,2768.5
val_213.jpg,1795.5,2667.0
val_213.jpg,2214.5,2693.0
val_213.jpg,2009.0,2722.0
val_213.jpg,3318.0,2944.0
val_213.jpg,2416.0,2761.0
val_213.jpg,3481.0,2942.0
val_213.jpg,590.0,3310.5
val_213.jpg,358.5,1684.5
val_213.jpg,3021.5,2746.5
val_213.jpg,251.0,3244.5
val_213.jpg,569.0,3144.0
val_213.jpg,833.5,3310.0
val_213.jpg,1005.5,3300.5
val_213.jpg,1159.0,3308.0
val_213.jpg,1295.0,3304.5
val_213.jpg,1179.0,3013.5
val_213.jpg,3600.0,2937.5
val_213.jpg,1203.0,2720.5
val_213.jpg,321.5,1436.0
val_213.jpg,788.0,2699.5
val_213.jpg,1631.5,3328.0
val_213.jpg,3248.5,521.0
val_213.jpg,2933.5,505.0
val_213.jpg,2626.0,489.0
val_213.jpg,2260.0,466.0
val_213.jpg,1949.0,483.5
val_213.jpg,1608.5,399.5
val_213.jpg,1029.5,538.0
val_213.jpg,675.5,297.5
val_213.jpg,989.5,2700.0
val_213.jpg,1397.5,2141.0
val_213.jpg,1813.5,2131.5
val_213.jpg,2011.0,2178.0
val_213.jpg,2215.5,2182.5
val_213.jpg,2380.0,2185.0
val_213.jpg,2588.0,2187.0
val_213.jpg,2776.5,2173.0
val_213.jpg,2941.0,2190.5
val_213.jpg,3472.0,2442.0
val_213.jpg,518.0,2810.5
val_213.jpg,1605.0,2158.5
val_213.jpg,1785.5,3253.0
val_213.jpg,1115.5,1614.0
val_213.jpg,2383.0,3281.0
val_213.jpg,2489.5,1647.5
val_213.jpg,2324.5,1655.0
val_213.jpg,3452.0,1312.0
val_213.jpg,3022.0,1070.5
val_213.jpg,2768.0,1049.0
val_213.jpg,2442.5,1019.5
val_213.jpg,2177.0,1015.0
val_213.jpg,1396.5,1072.5
val_213.jpg,1279.5,1068.5
val_213.jpg,2679.0,1656.5
val_213.jpg,1164.0,1083.5
val_213.jpg,925.5,1106.0
val_213.jpg,756.0,1062.5
val_213.jpg,609.0,1067.5
val_213.jpg,2109.5,1624.0
val_213.jpg,1928.0,1626.0
val_213.jpg,1522.5,1612.0
val_213.jpg,1338.0,1606.0
val_213.jpg,751.5,2152.0
val_213.jpg,908.0,1628.0
val_213.jpg,1033.0,1062.5
val_213.jpg,2198.5,3289.0
val_213.jpg,2910.5,1631.5
val_213.jpg,3607.5,1890.0
val_213.jpg,2555.0,3278.0
val_213.jpg,2809.0,3318.5
val_213.jpg,3013.5,3334.0
val_213.jpg,3240.0,3512.0
val_213.jpg,3483.0,3279.5
val_213.jpg,663.5,426.5
val_213.jpg,677.5,583.5
val_213.jpg,342.5,566.0
val_213.jpg,3438.5,3518.5
val_213.jpg,3342.0,1829.0
val_213.jpg,3619.0,3499.5
val_213.jpg,598.0,3706.5
val_213.jpg,612.5,3966.5
val_213.jpg,664.5,4110.5
val_213.jpg,954.5,4082.5
val_213.jpg,1015.5,3677.5
val_213.jpg,1219.0,4054.5
val_213.jpg,1446.5,4060.0
val_213.jpg,475.0,2380.5
val_213.jpg,142.0,2292.0
val_213.jpg,232.5,3662.5
val_213.jpg,1229.0,2167.0
val_213.jpg,691.0,1602.5
val_213.jpg,1694.5,4008.0
val_213.jpg,3603.5,4104.5
val_213.jpg,3355.0,4039.5
val_213.jpg,3165.5,4066.5
val_213.jpg,3010.5,4030.5
val_213.jpg,2854.5,4064.5
val_213.jpg,2690.0,4016.5
val_213.jpg,2513.5,4067.5
val_213.jpg,2350.5,4020.0
val_213.jpg,2184.5,4015.5
val_213.jpg,1988.5,3969.0
val_214.jpg,3457.0,3516.0
val_214.jpg,3260.0,2776.5
val_214.jpg,3083.0,2787.0
val_214.jpg,2704.0,2776.5
val_214.jpg,2517.5,2837.0
val_214.jpg,1319.0,5745.5
val_214.jpg,2202.0,2869.5
val_214.jpg,2037.0,2860.0
val_214.jpg,1845.0,2879.0
val_214.jpg,1619.0,2924.0
val_214.jpg,3275.5,3570.5
val_214.jpg,2368.5,2844.0
val_214.jpg,3066.5,3590.0
val_214.jpg,1492.5,3422.0
val_214.jpg,2332.5,3646.0
val_214.jpg,2028.5,3675.0
val_214.jpg,1834.0,3697.5
val_214.jpg,1572.0,3766.0
val_214.jpg,1415.5,2873.0
val_214.jpg,1741.0,3369.0
val_214.jpg,1919.0,3359.0
val_214.jpg,1217.5,3414.0
val_214.jpg,1250.5,3755.0
val_214.jpg,1012.5,3701.5
val_214.jpg,741.0,3818.5
val_214.jpg,2654.5,3609.0
val_214.jpg,1162.0,2908.0
val_214.jpg,879.5,1896.0
val_214.jpg,641.0,2888.0
val_214.jpg,3173.0,1150.5
val_214.jpg,3351.0,1151.5
val_214.jpg,3477.5,1151.0
val_214.jpg,3462.0,790.5
val_214.jpg,3480.5,1997.0
val_214.jpg,3350.0,2033.0
val_214.jpg,3155.5,2052.5
val_214.jpg,2780.5,1990.5
val_214.jpg,2513.0,1995.5
val_214.jpg,2293.5,2008.5
val_214.jpg,1992.5,1733.5
val_214.jpg,924.0,2913.5
val_214.jpg,2020.5,1966.0
val_214.jpg,1629.5,2142.5
val_214.jpg,1620.5,1936.5
val_214.jpg,1611.5,1706.5
val_214.jpg,1215.5,1669.5
val_214.jpg,1226.0,1901.5
val_214.jpg,1258.0,2154.0
val_214.jpg,901.0,2158.5
val_214.jpg,710.0,3373.0
val_214.jpg,568.0,1875.5
val_214.jpg,601.0,2158.0
val_214.jpg,575.5,1655.0
val_214.jpg,2017.5,2141.0
val_214.jpg,425.5,4613.0
val_214.jpg,981.5,4541.0
val_214.jpg,177.5,4754.5
val_214.jpg,1940.5,5051.5
val_214.jpg,1772.5,5086.0
val_214.jpg,1588.5,5102.5
val_214.jpg,1375.5,4830.5
val_214.jpg,1173.5,4864.5
val_214.jpg,1408.5,5155.5
val_214.jpg,1199.5,5187.5
val_214.jpg,986.5,5225.5
val_214.jpg,755.5,5247.0
val_214.jpg,741.5,4913.5
val_214.jpg,943.5,4864.5
val_214.jpg,2224.0,5068.0
val_214.jpg,903.0,5571.0
val_214.jpg,1133.0,5816.5
val_214.jpg,1487.0,5707.5
val_214.jpg,1661.0,5642.0
val_214.jpg,1832.0,5621.5
val_214.jpg,2030.5,5588.5
val_214.jpg,2356.5,5576.0
val_214.jpg,2615.0,5511.5
val_214.jpg,2966.5,5532.5
val_214.jpg,3093.0,5482.0
val_214.jpg,3389.5,5475.5
val_214.jpg,3394.0,5215.5
val_214.jpg,858.5,5850.0
val_214.jpg,283.0,4082.5
val_214.jpg,2603.5,5035.5
val_214.jpg,3029.5,4931.0
val_214.jpg,742.0,4580.0
val_214.jpg,729.0,4222.5
val_214.jpg,984.0,4255.0
val_214.jpg,2439.5,1231.5
val_214.jpg,1208.0,4515.5
val_214.jpg,1178.0,4184.5
val_214.jpg,1485.5,4298.5
val_214.jpg,1474.0,4491.0
val_214.jpg,1796.0,4307.5
val_214.jpg,1770.5,4479.0
val_214.jpg,1715.0,4078.0
val_214.jpg,2928.0,4975.0
val_214.jpg,2049.0,4068.0
val_214.jpg,2369.5,4372.0
val_214.jpg,2351.5,4128.0
val_214.jpg,2977.5,4286.0
val_214.jpg,3194.0,4062.0
val_214.jpg,3231.0,4306.0
val_214.jpg,3455.0,4284.5
val_214.jpg,3439.5,4062.5
val_214.jpg,3449.0,4861.5
val_214.jpg,3337.5,4886.5
val_214.jpg,3228.0,4911.5
val_214.jpg,3125.5,4933.5
val_214.jpg,2091.0,4387.5
val_214.jpg,2773.5,1229.0
val_214.jpg,3450.0,2782.5
val_214.jpg,1165.5,1221.5
val_214.jpg,2615.5,1004.0
val_214.jpg,2290.0,988.5
val_214.jpg,1836.0,1227.5
val_214.jpg,1763.5,959.5
val_214.jpg,1439.0,1200.0
val_214.jpg,870.5,1156.0
val_214.jpg,662.5,1105.5
val_214.jpg,466.0,1137.5
val_215.jpg,1456.0,2421.5
val_215.jpg,1821.0,2428.5
val_215.jpg,1814.5,2207.5
val_215.jpg,2175.0,2382.0
val_215.jpg,2174.0,2067.0
val_215.jpg,1783.5,3736.0
val_215.jpg,2516.0,2384.0
val_215.jpg,2518.0,2068.5
val_215.jpg,2860.0,2385.5
val_215.jpg,2860.0,2077.5
val_215.jpg,1122.0,2185.5
val_215.jpg,762.5,2178.5
val_215.jpg,769.5,2419.5
val_215.jpg,1097.0,2416.0
val_215.jpg,1849.0,3074.5
val_215.jpg,1481.0,3097.0
val_215.jpg,1845.0,2981.0
val_215.jpg,1789.5,2839.0
val_215.jpg,1483.0,2986.5
val_215.jpg,1129.5,3294.0
val_215.jpg,786.5,3299.5
val_215.jpg,1124.5,3076.0
val_215.jpg,793.5,3075.5
val_215.jpg,1134.5,2851.0
val_215.jpg,773.5,2847.0
val_215.jpg,459.5,3285.5
val_215.jpg,166.0,3293.0
val_215.jpg,449.5,3065.0
val_215.jpg,445.0,2837.0
val_215.jpg,154.0,3061.5
val_215.jpg,150.0,2824.5
val_215.jpg,348.0,2417.5
val_215.jpg,388.5,2177.0
val_215.jpg,3215.5,2385.0
val_215.jpg,3226.0,2071.0
val_215.jpg,3655.0,2439.5
val_215.jpg,3591.0,2231.0
val_215.jpg,2510.5,1723.5
val_215.jpg,2508.5,1507.5
val_215.jpg,2510.5,1280.0
val_215.jpg,1823.5,1705.0
val_215.jpg,1448.0,1696.5
val_215.jpg,1828.0,1477.0
val_215.jpg,1443.5,1475.0
val_215.jpg,1055.0,1675.0
val_215.jpg,1081.0,1447.5
val_215.jpg,695.5,1674.0
val_215.jpg,702.5,1431.5
val_215.jpg,350.0,1676.0
val_215.jpg,326.0,1433.0
val_215.jpg,132.0,5444.0
val_215.jpg,141.0,5706.5
val_215.jpg,270.0,4479.5
val_215.jpg,273.0,4864.0
val_215.jpg,580.5,4623.5
val_215.jpg,1047.5,4488.0
val_215.jpg,2869.5,1284.5
val_215.jpg,1484.0,3210.0
val_215.jpg,3215.5,1073.0
val_215.jpg,2868.5,1505.0
val_215.jpg,3997.0,2431.5
val_215.jpg,3974.5,2224.0
val_215.jpg,4354.5,2452.0
val_215.jpg,4322.5,2218.0
val_215.jpg,3543.0,1722.0
val_215.jpg,3899.5,1727.0
val_215.jpg,4230.0,1712.5
val_215.jpg,4245.5,1506.5
val_215.jpg,3911.0,1505.5
val_215.jpg,3572.5,1505.0
val_215.jpg,4261.5,1284.5
val_215.jpg,3940.0,1281.0
val_215.jpg,3585.0,1281.0
val_215.jpg,3902.0,1094.5
val_215.jpg,1418.0,4141.0
val_215.jpg,3548.5,1075.5
val_215.jpg,3203.0,1722.0
val_215.jpg,2865.5,1722.0
val_215.jpg,3224.5,1515.5
val_215.jpg,3227.0,1292.0
val_215.jpg,1840.0,3208.5
val_215.jpg,2178.5,2903.0
val_215.jpg,1852.0,3327.5
val_215.jpg,2556.5,4842.0
val_215.jpg,2221.5,4821.5
val_215.jpg,1877.5,4826.5
val_215.jpg,1318.0,4753.5
val_215.jpg,1510.5,4598.5
val_215.jpg,1559.0,4792.0
val_215.jpg,1531.5,4932.5
val_215.jpg,2889.5,4813.0
val_215.jpg,4483.0,5556.0
val_215.jpg,4148.5,5522.0
val_215.jpg,3804.0,5506.0
val_215.jpg,3498.0,5504.0
val_215.jpg,3161.5,5471.0
val_215.jpg,2827.0,5435.5
val_215.jpg,2498.0,5474.5
val_215.jpg,2178.0,5488.0
val_215.jpg,4495.0,5250.5
val_215.jpg,3213.5,4813.0
val_215.jpg,3549.5,4744.0
val_215.jpg,3876.5,4757.0
val_215.jpg,1779.0,4069.0
val_215.jpg,2193.0,3664.5
val_215.jpg,2127.5,4030.5
val_215.jpg,2458.5,4025.5
val_215.jpg,2711.5,3644.5
val_215.jpg,2781.0,3973.0
val_215.jpg,3128.5,3713.5
val_215.jpg,3125.5,4047.0
val_215.jpg,3463.5,3712.0
val_215.jpg,3796.0,3700.0
val_215.jpg,3457.0,4050.5
val_215.jpg,3780.5,4051.5
val_215.jpg,4131.0,3732.5
val_215.jpg,4476.0,3735.0
val_215.jpg,4107.5,4060.0
val_215.jpg,4455.5,4060.5
val_215.jpg,4315.0,4755.0
val_215.jpg,1773.0,5510.0
val_215.jpg,1179.0,5537.5
val_215.jpg,441.0,5699.5
val_215.jpg,437.5,5415.0
val_215.jpg,4256.0,2893.0
val_215.jpg,3896.5,3249.5
val_215.jpg,3562.0,3246.5
val_215.jpg,3915.0,2894.0
val_215.jpg,3552.5,2944.0
val_215.jpg,3172.5,2910.5
val_215.jpg,3222.5,3242.5
val_215.jpg,2868.5,3250.5
val_215.jpg,2865.0,2896.0
val_215.jpg,2512.5,3314.0
val_215.jpg,2185.5,3299.0
val_215.jpg,2515.5,3102.0
val_215.jpg,2186.5,3099.5
val_215.jpg,2514.0,2905.0
val_215.jpg,946.5,4907.0
val_215.jpg,2520.0,2720.5
val_215.jpg,2182.5,2711.0
val_215.jpg,4573.0,2894.0
val_215.jpg,1493.0,3337.0
val_215.jpg,616.0,4946.5
val_215.jpg,4234.0,3247.5
val_215.jpg,1415.5,4025.5
val_215.jpg,1418.0,3913.0
val_215.jpg,1398.5,3807.5
val_215.jpg,1396.5,3664.5
val_215.jpg,1071.0,4065.5
val_215.jpg,748.0,4064.0
val_215.jpg,401.0,4071.5
val_215.jpg,4570.0,3240.5
val_216.jpg,366.5,527.0
val_216.jpg,2473.0,4288.5
val_216.jpg,2825.5,4320.5
val_216.jpg,3021.5,4223.5
val_216.jpg,3264.0,4267.0
val_216.jpg,3572.5,4231.5
val_216.jpg,3597.0,1545.0
val_216.jpg,3610.0,1861.5
val_216.jpg,145.0,606.0
val_216.jpg,596.5,530.0
val_216.jpg,795.0,616.0
val_216.jpg,2489.0,3540.0
val_216.jpg,1289.5,636.5
val_216.jpg,1114.0,3114.5
val_216.jpg,920.5,3430.5
val_216.jpg,714.0,3450.0
val_216.jpg,561.5,3410.5
val_216.jpg,415.0,3421.0
val_216.jpg,199.0,3418.5
val_216.jpg,3577.0,2593.0
val_216.jpg,3339.0,2692.0
val_216.jpg,3127.5,2645.0
val_216.jpg,2938.0,2665.0
val_216.jpg,2725.5,2673.0
val_216.jpg,1209.5,3113.5
val_216.jpg,2461.5,2665.0
val_216.jpg,1948.0,2685.0
val_216.jpg,1716.5,2657.5
val_216.jpg,1559.0,2711.0
val_216.jpg,1402.5,2711.0
val_216.jpg,1236.0,2702.0
val_216.jpg,1041.5,2683.5
val_216.jpg,558.0,2786.0
val_216.jpg,130.0,2757.5
val_216.jpg,3122.5,1945.0
val_216.jpg,2807.5,1962.0
val_216.jpg,2559.0,1981.0
val_216.jpg,2204.0,2677.0
val_216.jpg,1316.5,3099.5
val_216.jpg,1413.0,3104.0
val_216.jpg,1523.0,3113.5
val_216.jpg,2348.5,3537.5
val_216.jpg,2202.0,3486.5
val_216.jpg,2059.5,3538.5
val_216.jpg,1887.0,3520.0
val_216.jpg,1648.5,3509.5
val_216.jpg,1393.5,3528.0
val_216.jpg,1152.0,3540.5
